asset,variant,type,old_cx,old_cy,old_cz,old_ex,old_ey,old_ez,new_cx,new_cy,new_cz,new_ex,new_ey,new_ez,max_extent_diff
008_tray,0,rigid,4.9604565148233836e-05,0.08050610352571347,-0.00016060631929182008,1.9188980599368566,0.19524852964741723,1.1687238219174492,6.791949272155762e-05,0.0805435823276639,-0.00014519691467285156,1.9180631041526794,0.19509910605847836,1.1675821542739868,0.0011416676434623518
008_tray,1,rigid,0.0002129598969193613,0.10427735901568373,-0.000221432177022639,1.9179603875410902,0.2397474202052295,1.2044586323334041,0.00022089481353759766,0.10431734984740615,-0.00022143125534057617,1.9179202318191528,0.23966333735734224,1.2044506072998047,8.408284788724574e-05
008_tray,2,rigid,7.7502531506497e-05,0.101610056002996,-7.600462829482564e-05,1.9179480291077708,0.23807043194830763,1.3960435976964816,5.78761100769043e-05,0.10161887109279633,-5.0514936447143555e-05,1.9173994064331055,0.2380499243736267,1.3952599167823792,0.0007836809141024137
008_tray,3,rigid,4.2502842013344656e-05,0.11081986258359969,-0.00016900722806537343,1.9176602168867551,0.2569318760506849,1.4693542838926597,5.334615707397461e-05,0.11077297292649746,-0.000160902738571167,1.9176197052001953,0.25635840371251106,1.4692979454994202,0.0005734723381738416
009_kettle,102730,articulated,,,,,,,0.033335000000000004,0.3552585,0.06808350000000002,1.378758,1.3568310000000001,1.5355750000000001,1.5355750000000001
009_kettle,102738,articulated,,,,,,,5.0499999999981116e-05,0.2696635,0.15147549999999999,0.9320729999999999,1.451321,1.315845,1.451321
009_kettle,102739,articulated,,,,,,,0.004626999999999992,0.22821450000000001,0.15286300000000003,1.186794,1.415909,1.565162,1.565162
010_pen,101685,articulated,,,,,,,0.001635499999999998,-0.004835000000000034,0.013611999999999999,0.112971,1.988062,0.146702,1.988062
010_pen,101727,articulated,,,,,,,0.006172499999999997,-0.031876499999999974,0.004959500000000006,0.363883,1.958905,0.363883,1.958905
010_pen,101732,articulated,,,,,,,0.0005309999999999898,-0.029179999999999984,0.0033994999999999997,0.28422000000000003,1.936244,0.284219,1.936244
010_pen,101736,articulated,,,,,,,-0.0017640000000000017,0.061503500000000044,-0.0037970000000000018,0.152232,1.876657,0.15223199999999998,1.876657
010_pen,101748,articulated,,,,,,,-0.0010429999999999988,0.018586999999999965,0.004592499999999999,0.11699999999999999,1.97588,0.129161,1.97588
010_pen,101786,articulated,,,,,,,-0.0012455,0.11272349999999998,0.0191575,0.107959,1.772659,0.15845900000000002,1.772659
010_pen,101787,articulated,,,,,,,-0.0014765000000000056,0.06613849999999999,0.005780499999999994,0.28606299999999996,1.850069,0.286063,1.850069
011_dustbin,0,rigid,-0.01396676550460919,1.825204578475036,-0.02662350768141985,3.244133875078963,3.69362067838968,2.1979404502421405,-0.016017138957977295,1.826198486611247,-0.02443826198577881,3.231148838996887,3.6910259164869785,2.1839795112609863,0.013960938981154136
012_plant-pot,0,rigid,-0.009553103904883602,0.9343003334011575,0.02155083096929299,1.4174866994413367,1.9867257999060504,1.4827637721241125,-0.004634559154510498,0.9398177750408649,0.019556909799575806,1.3465805053710938,1.9142687544226646,1.4561263918876648,0.07245704548338572
012_plant-pot,1,rigid,2.4288933365814523e-05,0.34271241028864546,-0.0003848455664018171,1.9266486446304525,0.7177708087197564,1.2193610683812213,2.962350845336914e-05,0.34290417470037937,-0.00025260448455810547,1.926633358001709,0.7173373214900494,1.2190734148025513,0.00043348722970704134
012_plant-pot,2,rigid,0.0894751894578893,0.6720561840595687,0.008861700660528863,1.7553033920305674,1.8345946396785595,1.865375144026379,0.0068118274211883545,0.696544649079442,0.008750438690185547,1.356665551662445,1.4238889180123806,1.8493678569793701,0.4107057216661789
012_plant-pot,3,rigid,-0.039774050841374975,0.9181160846072159,-0.008674320893222615,1.2912315876060054,2.1024451980364893,1.1544484675465168,0.0048784613609313965,0.9401124380528927,0.014999061822891235,1.0728645324707031,1.9144061282277107,1.0737151503562927,0.2183670551353023
012_plant-pot,4,rigid,0.00018089605314274682,0.34147670366019744,0.00019174009783483442,1.9269686355820903,0.7193699249591399,0.9652745642087945,1.7404556274414062e-05,0.3414802411571145,-7.748603820800781e-07,1.9260962009429932,0.7177648823708296,0.9641815423965454,0.0016050425883102903
013_dumbbell-rack,0,rigid,0.00013339644241882104,0.6213952989794184,0.00012963682123757242,1.9357790082546136,1.2778503873409972,1.2649525469996232,0.00022199749946594238,0.621441493742168,4.559755325317383e-06,1.9343318343162537,1.275760630145669,1.2626563906669617,0.0022961563326615586
013_dumbbell-rack,1,rigid,-0.00020365054732018783,0.35243269319220116,-0.00022137121227659015,1.934206651805583,0.7390886737486417,0.6361580367198352,-0.00020426511764526367,0.35243120696395636,-0.00020487606525421143,1.9341846704483032,0.739083232358098,0.6361013948917389,5.6641828096282154e-05
013_dumbbell-rack,2,rigid,9.01638973096455e-05,0.9057726854971974,-0.0005344819148433643,1.9210261852966564,1.846351392896398,1.2999335405025698,0.00010138750076293945,0.9057602686807513,-0.0005702674388885498,1.9209985733032227,1.8463187608867884,1.299782931804657,0.00015060869791283515
013_dumbbell-rack,3,rigid,-0.0001843500604734623,0.7859103643363252,-0.0007093384642850679,1.9221050425749089,1.6070815785973709,0.7438633963913084,-0.0002512037754058838,0.7860247809439898,-0.0008142590522766113,1.9217410683631897,1.6067936979234219,0.7434089779853821,0.00045441840592630456
014_bookcase,0,rigid,9.716749181283979e-05,0.4852015170204847,-0.0016325177361956947,1.934088467989287,1.003968557913775,0.863969261953597,8.055567741394043e-05,0.48520672507584095,-0.0016454458236694336,1.934033215045929,1.0039347372949123,0.8638340830802917,0.000135178873305275
014_bookcase,1,rigid,-0.001869737551500328,0.44505117485194734,-6.504803532522849e-05,1.9311143512407396,0.92378674437779,0.6405932004672049,-0.0020385384559631348,0.4452695483341813,-4.3898820877075195e-05,1.930580735206604,0.9225598108023405,0.6404491662979126,0.0012269335754494515
014_bookcase,2,rigid,0.0018152499190272095,0.6699067320911886,0.0014001681795262153,1.935652197492592,1.3705144793428796,0.9449418819233476,2.3096799850463867e-05,0.6695721577852964,-0.0014292001724243164,1.9310376048088074,1.3695849515497684,0.936885416507721,0.008056465415626657
014_bookcase,3,rigid,0.0005441868749678191,0.5899161126458015,-0.0012508870610636825,1.9235270477272213,1.2143436470292195,1.5600577285518042,0.0005521774291992188,0.5899176290258765,-0.0012533366680145264,1.9234943389892578,1.214308800175786,1.5600304007530212,3.484685343346783e-05
015_laptop,10040,articulated,,,,,,,0.008009500000000003,0.15971849999999999,0.013338500000000031,1.268553,0.665073,1.439813,1.439813
015_laptop,10098,articulated,,,,,,,-0.02461000000000002,0.18821149999999998,0.23531050000000003,1.359178,0.867993,0.970959,1.359178
015_laptop,10101,articulated,,,,,,,-0.0011180000000000079,0.201563,0.06757350000000001,1.161212,0.83583,1.260307,1.260307
015_laptop,10125,articulated,,,,,,,0.013774999999999982,0.20506199999999997,0.126938,1.327688,0.833086,1.191066,1.327688
015_laptop,10211,articulated,,,,,,,0.04030350000000005,0.27182850000000003,0.058063000000000003,1.467071,0.823969,1.045554,1.467071
015_laptop,9748,articulated,,,,,,,0.016473000000000015,0.176477,0.1091355,1.331378,0.7447360000000001,1.280169,1.331378
015_laptop,9912,articulated,,,,,,,-0.0008465000000000278,0.24420450000000002,0.161787,1.104483,0.962421,1.242066,1.242066
015_laptop,9960,articulated,,,,,,,0.00035600000000002296,0.2516865,0.10810250000000002,1.163754,0.949259,1.210333,1.210333
015_laptop,9968,articulated,,,,,,,-0.008118999999999987,0.25127700000000003,0.110816,1.210694,0.949094,1.080466,1.210694
015_laptop,9992,articulated,,,,,,,0.005476500000000051,0.223419,0.09843000000000002,1.2855050000000001,0.877424,1.21733,1.2855050000000001
015_laptop,9996,articulated,,,,,,,0.007948999999999984,0.23956350000000004,0.142069,1.266562,0.967665,1.136868,1.266562
016_oven,7332,articulated,,,,,,,0.016265500000000016,-0.03965749999999996,-0.0030224999999999835,0.999493,1.602653,0.956267,1.602653
017_calculator,0,rigid,-0.0006901872972769903,0.26883891053031234,-0.029293201067338813,1.1449798656169115,0.9807345945397659,2.04740564163493,8.732080459594727e-06,0.3612096682190895,0.001037687063217163,1.1411407589912415,0.7572056502103806,1.930095374584198,0.2235289443293853
017_calculator,1,rigid,0.12185381029043271,0.20532899965447812,-0.2908155121196051,1.1266845742424139,0.40880232595486843,2.154314749438872,0.14417676627635956,0.2048343566711992,-0.29087135195732117,1.0681677162647247,0.3990003173239529,2.1255279183387756,0.05851685797768913
017_calculator,2,rigid,-4.304726844155791e-05,0.20155059325541347,-0.02255271172612791,1.4818066397672134,1.0742219585246588,2.071257845029357,-4.902482032775879e-05,0.34783405251801014,0.00044721364974975586,1.481027901172638,0.7304557524621487,1.9161843061447144,0.3437662060625102
017_calculator,3,rigid,0.025845735588641894,0.1691618451097128,0.0014333657922782595,1.6949706122765926,0.40841271479794905,2.1813056103300927,0.013205230236053467,0.1683829273097217,0.001377880573272705,1.639223337173462,0.3508352944627404,2.118846297264099,0.062459313065993616
017_calculator,4,rigid,-0.04058798431972783,0.2345551378228109,-0.4631936861235499,1.276989351879139,0.6876553470403526,2.568195912578859,-0.03389596939086914,0.28192133037373424,-0.45613691210746765,1.2296416759490967,0.5426011020317674,2.4521716237068176,0.14505424500858521
017_calculator,5,rigid,-0.0035469414424682487,0.09414929627297867,1.5122340926601983e-05,1.925708595974621,0.22283651047996095,1.081874249240303,-0.0035575032234191895,0.09415327291935682,-1.043081283569336e-05,1.9254419803619385,0.22269132174551487,1.0815019607543945,0.00037228848590853403
018_microphone,0,rigid,0.05028489977121353,0.2654320718758788,-0.007414717578860253,0.5372699797153473,0.5385611172013045,1.8984477140791343,0.05028645694255829,0.26541684567928314,-0.0041439831256866455,0.570533037185669,0.5702476799488068,1.922869861125946,0.033263057470321655
018_microphone,1,rigid,0.0004944968549279727,0.3261995017528534,0.00022526493492786015,0.5820127442092138,0.6523990035057068,1.8992549184750351,-1.8007239548090137e-05,0.32620463985949755,-0.34596355151304736,0.6136098497341688,0.6871853228658438,1.2408776006863687,0.6583773177886665
018_microphone,4,rigid,-0.00041805187576535174,0.28362059854218225,0.0003687606936126908,0.5735822842925302,0.5672410165035804,1.9001196718415645,-0.4034947979262678,0.2836493756622076,0.3292402201688107,1.1263618016618075,0.6000606007874012,1.264515613276922,0.6356040585646425
018_microphone,5,rigid,0.00823666425972823,0.21513054778146204,0.0003932922391313709,0.4310211151486387,0.43026098906774796,1.898711334778998,-9.598582983016968e-05,0.21504404116421938,0.2851258289385946,0.4632750302553177,0.4638622011989355,1.363199334197389,0.535512000581609
019_coaster,0,rigid,2.3563475055111794e-06,0.07580855658996644,-0.0002464034033889421,2.7142886972289197,0.15197807018605325,2.7142107756853155,2.682209014892578e-07,0.07585793733596802,0.0,1.927746832370758,0.15171587467193604,1.9314014911651611,0.7865418648581617
020_hammer,0,rigid,0,0,0,0.35,1.9,0.5,-5.2675604820251465e-06,-0.0004838705062866211,0.003422170877456665,0.35636498034000397,1.9302430152893066,1.4116697907447815,0.9116697907447815
021_cup,0,rigid,0.00011744983637756174,0.5084882382486132,-8.444826235722103e-05,0.9875920171285272,1.0172059744235127,0.981945382705398,0.0,0.5085098743438721,0.0,0.9543332159519196,1.0170197486877441,0.9481763243675232,0.0337690583378748
021_cup,1,rigid,0.000352012797790694,0.5082457362698545,4.2339386376548644e-05,1.1933461304654893,1.0178502204943607,1.1927735672432034,0.0,0.5083255767822266,0.0,0.8460356891155243,1.0166511535644531,0.8468632102012634,0.347310441349965
021_cup,10,rigid,0.1103893411322522,0.47362055302876627,0.10934352688198032,2.0315663544142852,0.9822578490489066,2.1991978466806374,1.3381242752075195e-05,0.4735548635944724,0.0029999613761901855,1.3359268307685852,0.9817124325782061,1.9231947660446167,0.6956395236457
021_cup,11,rigid,0.10872674539211392,0.778128917442587,0.09148061041440413,2.081834673148454,1.6314159025661026,2.2694722067821775,4.708766937255859e-06,0.7805002126842737,-0.0007925033569335938,1.3679320812225342,1.5959355048835278,1.9398925304412842,0.7139025919259199
021_cup,12,rigid,0.10872674539211392,0.778128917442587,0.09148061041440413,2.081834673148454,1.6314159025661026,2.2694722067821775,4.708766937255859e-06,0.7805002126842737,-0.0007925033569335938,1.3679320812225342,1.5959355048835278,1.9398925304412842,0.7139025919259199
021_cup,2,rigid,6.771382812568817e-06,0.5091225873038366,-0.00013730722721490648,0.9755187299860764,1.0182832823245176,0.9754839844279721,0.0,0.5091232359409332,0.0,0.6959269046783447,1.0182464718818665,0.6908286213874817,0.28465536304049044
021_cup,3,rigid,3.738724900291172e-05,0.5086309847821722,-0.0004464510059263646,1.0355500957217825,1.0181429774163893,1.032488938627902,0.0,0.5087476670742035,0.0,0.9242308139801025,1.017495334148407,0.9226498603820801,0.11131928174167993
021_cup,4,rigid,0.000276618337577085,0.5092089457672317,2.824129673251131e-05,1.2219509358070102,1.018486732196651,1.221586955499842,3.8743019104003906e-07,0.5092213451862335,0.0,1.0920316576957703,1.018442690372467,1.093292236328125,0.12991927811123993
021_cup,5,rigid,0.00015236335216860228,0.5088197493278478,0.00031918860871127337,1.0980872431351902,1.0177176620316852,1.0951076193200653,0.0,0.5088335275650024,0.0,0.993080347776413,1.0176670551300049,0.9905513823032379,0.10500689535877727
021_cup,6,rigid,0.10306096915805193,0.7229455478821167,0.11527950860109365,2.0939573610528304,1.4846563797376602,2.2229697742894494,2.7894973754882812e-05,0.723265927284956,4.1604042053222656e-05,1.3756970167160034,1.481237806379795,1.932151436805725,0.718260344336827
021_cup,7,rigid,-0.10559640239901048,0.7948225853345063,0.09572021405287737,2.090242958561088,1.6246231516025254,2.2461864083410994,7.3909759521484375e-06,0.7948256796225905,-0.00015595555305480957,1.3848509788513184,1.6244521010667086,1.9313581585884094,0.7053919797097699
021_cup,8,rigid,-0.1197855501888856,0.5645888964349203,0.08964490252390037,1.9459233269364273,1.1654729222996059,2.1886949684257875,1.3530254364013672e-05,0.5648465501144528,0.0019275546073913574,1.2687474489212036,1.1644031312316656,1.925613522529602,0.6771758780152237
021_cup,9,rigid,0.08621205224267744,0.6044130784216919,0.060575423229794735,2.051666343756513,1.243526161648068,2.155333442891493,-8.910894393920898e-06,0.6044396916404366,-0.0006411373615264893,1.3385968804359436,1.243288604542613,1.9220004677772522,0.7130694633205694
022_cup-with-liquid,0,rigid,-4.229520558876321e-05,0.9640425928984991,-5.769662352370661e-05,2.226788683129979,1.9282659609556254,2.2298133006972574,0.0,0.9640599191188812,0.0,1.8002161383628845,1.9281198382377625,1.8066566586494446,0.4265725447670943
023_tissue-box,0,rigid,0.00010224159261959039,0.5064072596376852,0.00035100610635696843,1.933069804082286,1.0492279583272084,1.1357449240908197,7.44163990020752e-05,0.5066056530922651,-5.662441253662109e-07,1.9328637719154358,1.048042956739664,1.1344282031059265,0.001316720984893216
023_tissue-box,1,rigid,1.1756931425123668e-06,0.6071423514467728,1.300754044022758e-05,1.9349071772359547,1.249432255324145,1.1206476856114496,3.5762786865234375e-06,0.6071444666013122,3.4570693969726562e-06,1.9348927736282349,1.2491252589970827,1.1203863620758057,0.0003069963270623255
023_tissue-box,2,rigid,2.43580994422182e-05,0.7123270675594164,-0.0001378927715235524,1.9349677068039692,1.4590401755144917,1.2325760102636032,8.344650268554688e-06,0.7123308330774307,-5.793571472167969e-05,1.9348493814468384,1.4589268863201141,1.2322583198547363,0.0003176904088668664
023_tissue-box,3,rigid,-2.3632909670992853e-05,0.6241766686420813,3.100992783553871e-05,1.2263089500813662,1.283185806974823,1.9342443148177997,-2.3663043975830078e-05,0.624174140393734,2.73287296295166e-05,1.2263078689575195,1.2831766158342361,1.9342349171638489,9.397653950804497e-06
023_tissue-box,4,rigid,1.5427989628170945e-05,0.5902533929589163,4.85768290610074e-06,1.907230538788436,1.2149256335413374,0.9878079396161293,5.751848220825195e-06,0.5902398722246289,-1.0609626770019531e-05,1.9071182608604431,1.21479775570333,0.9875932931900024,0.00021464642612689655
023_tissue-box,5,rigid,5.020335568796132e-05,0.7568474828413239,0.001738203322713216,1.9261469810842813,1.5527627087287108,1.1867007123640751,8.496642112731934e-05,0.7571835005655885,-5.6684017181396484e-05,1.9226184487342834,1.549076421186328,1.1756728887557983,0.01102782360827681
023_tissue-box,6,rigid,-3.5629637504977572e-06,0.5737790589658621,-0.0003640422055857191,1.4776892821474628,1.1826188921128387,1.9410647013729658,-4.1425228118896484e-06,0.5737821646034718,-0.0003816187381744385,1.477628767490387,1.1825068816542625,1.9409415125846863,0.00012318878827954904
024_scanner,0,rigid,-0.0768633528283073,0.4634547011049793,-0.008318984798050731,0.8593805745575148,1.0699315737858877,1.9985987059459176,-1.7270445823669434e-05,0.48345510102808475,-0.006756454706192017,0.6653628051280975,0.9951103143393993,1.9204276204109192,0.19401776942941729
024_scanner,1,rigid,-0.004608263604749185,0.4908452717103828,-0.007808226600344506,0.7102928924812577,1.0534337388822648,1.9575934885571753,8.13901424407959e-05,0.48981127399019897,0.006169378757476807,0.6859516501426697,0.9925489970482886,1.9176619052886963,0.060884741833976186
